ts,open,close,session
1781033400,703.95,707.96,regular
1781035200,707.94,708.3723,post
1781038800,708.48,706.1,post
1781042400,706.32,705.62,post
1781046000,705.69,706.67,post
1781078400,704.38,701.76,pre
1781082000,701.89,699.77,pre
1781085600,699.8,699.46,pre
1781089200,699.46,697.1045,pre
1781092800,697.06,699.18,pre
1781096400,699.1,701.72,pre
1781098200,701.495,709.35,regular
1781101800,709.31,700.1,regular
1781105400,700.14,698.85,regular
1781109000,698.7,697.57,regular
1781112600,697.55,698.2125,regular
1781116200,698.18,694.2,regular
1781119800,694.16,693.71,regular
1781121600,693.69,692.3,post
1781125200,692.27,691.7,post
1781128800,691.88,689.25,post
1781132400,689.1532,689.73,post
1781164800,701.44,703.0696,pre
1781168400,703.07,702.3,pre
1781172000,702.24,702.33,pre
1781175600,702.32,701.76,pre
1781179200,701.685,699.46,pre
1781182800,699.38,699.33,pre
1781184600,699.29,702.125,regular
1781188200,702.105,699.35,regular
1781191800,699.35,701.475,regular
1781195400,701.45,707.27,regular
1781199000,707.27,709.81,regular
1781202600,709.84,715.5083,regular
1781206200,715.59,716.56,regular
1781208000,716.5,715.93,post
1781211600,715.85,716.71,post
1781215200,716.55,718.865,post
1781218800,718.9,719.38,post
1781251200,716.2652,718.44,pre
1781254800,718.47,720.45,pre
1781258400,720.48,718.53,pre
1781262000,718.5396,720.9225,pre
1781265600,720.95,718.55,pre
1781269200,718.549,717.63,pre
1781271000,717.61,718.065,regular
1781274600,718.0,723.65,regular
1781278200,723.665,720.04,regular
1781281800,719.99,723.065,regular
1781285400,723.08,721.68,regular
1781289000,721.6801,721.56,regular
1781292600,721.46,721.32,regular
1781294400,721.29,721.8652,post
1781298000,721.34,722.18,post
1781301600,722.2,722.53,post
1781305200,722.565,722.98,post
1781510400,735.8535,737.2982,pre
1781514000,737.26,735.8,pre
1781517600,735.7022,736.48,pre
1781521200,736.4836,737.599,pre
1781524800,737.565,736.49,pre
1781528400,736.53,738.08,pre
1781530200,738.09,740.992,regular
1781533800,741.07,743.12,regular
1781537400,743.16,744.475,regular
1781541000,744.467,744.01,regular
1781544600,744.03,743.04,regular
1781548200,743.02,742.82,regular
1781551800,742.81,743.81,regular
1781553600,743.9,742.915,post
1781557200,742.955,743.395,post
1781560800,743.39,742.265,post
1781564400,742.25,742.88,post
1781596800,743.0512,744.575,pre
1781600400,744.57,744.19,pre
1781604000,744.15,744.7,pre
1781607600,744.677,745.74,pre
1781611200,745.6885,743.63,pre
1781614800,743.62,742.33,pre
1781616600,742.28,739.11,regular
1781620200,739.09,735.61,regular
1781623800,735.71,735.675,regular
1781627400,735.67,733.6499,regular
1781631000,733.62,733.86,regular
1781634600,733.88,733.14,regular
1781638200,733.135,729.78,regular
1781640000,729.85,729.79,post
1781643600,729.76,730.57,post
1781647200,730.56,731.65,post
1781650800,731.68,730.44,post
1781683200,736.04,735.09,pre
1781686800,735.11,734.85,pre
1781690400,734.9,733.74,pre
1781694000,733.77,733.895,pre
1781697600,733.84,733.6,pre
1781701200,733.79,735.24,pre
1781703000,735.22,734.83,regular
1781706600,734.885,732.635,regular
1781710200,732.62,733.65,regular
1781713800,733.67,732.7801,regular
1781717400,732.75,728.6895,regular
1781721000,728.68,725.85,regular
1781724600,725.83,722.4,regular
1781726400,722.5,725.92,post
1781730000,725.96,726.2,post
1781733600,726.2,728.275,post
1781737200,728.29,729.96,post
1781769600,733.51,733.33,pre
1781773200,733.4,733.5015,pre
1781776800,733.49,734.3559,pre
1781780400,734.3841,732.71,pre
1781784000,732.68,734.2,pre
1781787600,734.16,737.24,pre
1781789400,737.1,735.52,regular
1781793000,735.49,736.9799,regular
1781796600,736.98,739.26,regular
1781800200,739.28,739.9995,regular
1781803800,739.99,739.59,regular
1781807400,739.6,739.48,regular
1781811000,739.44,739.69,regular
1781812800,739.67,740.28,post
1781816400,740.33,741.155,post
1781820000,741.06,739.075,post
1781823600,739.1381,739.78,post
1782115200,735.59,739.1,pre
1782118800,739.13,739.8321,pre
1782122400,739.86,740.09,pre
1782126000,739.9987,740.04,pre
1782129600,740.05,742.095,pre
1782133200,742.085,741.97,pre
1782135000,742.02,740.435,regular
1782138600,740.49,736.6286,regular
1782142200,736.6301,736.4,regular
1782145800,736.44,736.6415,regular
1782149400,736.66,737.43,regular
1782153000,737.45,735.4736,regular
1782156600,735.52,738.05,regular
1782158400,737.97,738.18,post
1782162000,738.145,738.04,post
