ts,open,close,session
1755813600,225.0,225.3,post
1755817200,225.26,225.39,post
1755849600,225.15,225.5,pre
1755853200,225.55,225.64,pre
1755856800,225.66,225.92,pre
1755860400,225.94,226.13,pre
1755864000,226.12,226.18,pre
1755867600,226.18,226.09,pre
1755869400,226.17,227.95,regular
1755873000,227.97,228.06,regular
1755876600,228.04,227.1693,regular
1755880200,227.17,228.61,regular
1755883800,228.6274,227.87,regular
1755887400,227.88,227.85,regular
1755891000,227.84,227.75,regular
1755892800,227.76,227.87,post
1755896400,227.8702,227.85,post
1755900000,227.85,227.88,post
1755903600,227.89,228.1,post
1756108800,227.75,227.1,pre
1756112400,227.25,226.9,pre
1756116000,226.88,226.96,pre
1756119600,226.96,226.86,pre
1756123200,226.87,226.3979,pre
1756126800,226.53,226.46,pre
1756128600,226.405,228.81,regular
1756132200,228.77,228.565,regular
1756135800,228.57,228.54,regular
1756139400,228.54,228.435,regular
1756143000,228.435,227.885,regular
1756146600,227.875,227.5984,regular
1756150200,227.6,227.15,regular
1756152000,227.18,227.23,post
1756155600,227.23,227.1012,post
1756159200,227.14,227.25,post
1756162800,227.3,227.07,post
1756195200,226.97,227.01,pre
1756198800,227.01,226.98,pre
1756202400,227.0,227.03,pre
1756206000,227.02,226.77,pre
1756209600,226.78,226.98,pre
1756213200,226.86,227.0,pre
1756215000,226.87,226.5,regular
1756218600,226.51,226.9616,regular
1756222200,226.965,227.5705,regular
1756225800,227.56,228.1116,regular
1756229400,228.11,228.3592,regular
1756233000,228.36,228.5682,regular
1756236600,228.57,229.3,regular
1756238400,229.31,229.59,post
1756242000,229.59,229.72,post
1756245600,229.72,229.77,post
1756249200,229.78,229.77,post
1756281600,229.77,229.47,pre
1756285200,229.46,229.43,pre
1756288800,229.38,229.23,pre
1756292400,229.29,229.5,pre
1756296000,229.46,229.3,pre
1756299600,229.29,228.69,pre
1756301400,228.58,230.015,regular
1756305000,230.03,229.5741,regular
1756308600,229.57,229.87,regular
1756312200,229.89,229.84,regular
1756315800,229.84,230.625,regular
1756319400,230.62,230.1325,regular
1756323000,230.125,230.44,regular
1756324800,230.45,231.3,post
1756328400,231.3,231.1,post
1756332000,231.139,230.85,post
1756335600,230.9,230.51,post
1756368000,231.0,231.5,pre
1756371600,231.49,231.25,pre
1756375200,231.27,231.22,pre
1756378800,231.16,230.89,pre
1756382400,230.89,231.0,pre
1756386000,230.99,230.8105,pre
1756387800,230.81,230.4158,regular
1756391400,230.4301,230.95,regular
1756395000,230.96,232.29,regular
1756398600,232.28,233.0,regular
1756402200,233.01,232.9192,regular
1756405800,232.92,232.975,regular
1756409400,232.975,232.49,regular
1756411200,232.49,232.5,post
1756414800,232.5,232.46,post
